time;datacenter_id;datacenter_name;host_id;type;active;number_of_pes;available_pes;mips;available_mips;utilization_per_pe;dvfs_available;frequency_range;voltage_range;cpu_power;ram;available_ram;bw;available_bw;storage;available_storage;power_model;vms
12300.01;2;Datacenter_1;207;host;true;2;1;6000;3358.7977305066665;3000.0,358.79773050666654:3000.0,3000.0:;false;;1.200-1.3375;133.41202269493334;4000;250.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,421.34393664000004,576.0,10.0:2,374.52794368,564.0,9.0:2,355.0212799466667,391.0,9.0:2,386.23194192000005,486.0,10.0:2,351.1199472,626.0,9.0:2,351.1199472,548.0,9.0:2,401.83727290666667,559.0,10.0:
12600.01;2;Datacenter_1;207;host;true;2;1;6000;3358.7977305066665;3000.0,358.79773050666654:3000.0,3000.0:;false;;1.200-1.3375;133.41202269493334;4000;250.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,421.34393664000004,576.0,10.0:2,374.52794368,564.0,9.0:2,355.0212799466667,391.0,9.0:2,386.23194192000005,486.0,10.0:2,351.1199472,626.0,9.0:2,351.1199472,548.0,9.0:2,401.83727290666667,559.0,10.0:
300.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
600.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
900.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
1200.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
1500.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
1800.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
2100.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
2400.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
2700.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
3000.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
3300.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
3600.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
3900.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
4200.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
4500.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
4800.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
5100.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
5400.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
5700.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
6000.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
6300.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
6600.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
6900.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
7200.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
7500.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
7800.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
8100.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
8400.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
8700.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
9000.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
9300.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
9600.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
9900.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
10200.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
10500.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
10800.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
11100.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
11400.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
11700.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
12000.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
12300.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
12600.01;2;Datacenter_1;208;host;true;2;1;6000;3019.381781546667;3000.0,19.381781546666218:3000.0,3000.0:;false;;1.200-1.3375;136.80618218453333;4000;10.0;10000;9927.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,351.1199472,458.0,9.0:2,366.7252781866667,380.0,8.0:2,433.04793488,710.0,10.0:2,374.52794368,525.0,9.0:2,355.0212799466667,542.0,9.0:2,397.93594016000003,598.0,10.0:2,351.1199472,464.0,9.0:2,351.1199472,313.0,9.0:
300.01;2;Datacenter_1;209;host;true;2;1;6000;3347.0937322666664;3000.0,347.0937322666671:3000.0,3000.0:;false;;1.200-1.3375;133.52906267733334;4000;27.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,413.5412711466667,492.0,10.0:2,355.0212799466667,553.0,9.0:2,351.1199472,436.0,9.0:2,405.73860565333337,816.0,10.0:2,366.7252781866667,816.0,9.0:2,362.82394544000005,480.0,10.0:2,397.93594016000003,380.0,9.0:
600.01;2;Datacenter_1;209;host;true;2;1;6000;3347.0937322666664;3000.0,347.0937322666671:3000.0,3000.0:;false;;1.200-1.3375;133.52906267733334;4000;27.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,413.5412711466667,492.0,10.0:2,355.0212799466667,553.0,9.0:2,351.1199472,436.0,9.0:2,405.73860565333337,816.0,10.0:2,366.7252781866667,816.0,9.0:2,362.82394544000005,480.0,10.0:2,397.93594016000003,380.0,9.0:
900.01;2;Datacenter_1;209;host;true;2;1;6000;3347.0937322666664;3000.0,347.0937322666671:3000.0,3000.0:;false;;1.200-1.3375;133.52906267733334;4000;27.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,413.5412711466667,492.0,10.0:2,355.0212799466667,553.0,9.0:2,351.1199472,436.0,9.0:2,405.73860565333337,816.0,10.0:2,366.7252781866667,816.0,9.0:2,362.82394544000005,480.0,10.0:2,397.93594016000003,380.0,9.0:
1200.01;2;Datacenter_1;209;host;true;2;1;6000;3347.0937322666664;3000.0,347.0937322666671:3000.0,3000.0:;false;;1.200-1.3375;133.52906267733334;4000;27.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,413.5412711466667,492.0,10.0:2,355.0212799466667,553.0,9.0:2,351.1199472,436.0,9.0:2,405.73860565333337,816.0,10.0:2,366.7252781866667,816.0,9.0:2,362.82394544000005,480.0,10.0:2,397.93594016000003,380.0,9.0:
1500.01;2;Datacenter_1;209;host;true;2;1;6000;3347.0937322666664;3000.0,347.0937322666671:3000.0,3000.0:;false;;1.200-1.3375;133.52906267733334;4000;27.0;10000;9934.0;160000;153000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,413.5412711466667,492.0,10.0:2,355.0212799466667,553.0,9.0:2,351.1199472,436.0,9.0:2,405.73860565333337,816.0,10.0:2,366.7252781866667,816.0,9.0:2,362.82394544000005,480.0,10.0:2,397.93594016000003,380.0,9.0:
