cl_id;length;cpu_time;cpu_util;ram_util;time_on_resource;submission_time;finish_time;vm;
5759;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;5759
6764;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;6764
7205;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;7205
7917;2073600;9300.0;1.0;1.0;9300.0;0.01;9300.01;7917
1;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1
142;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;142
280;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;280
283;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;283
286;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;286
289;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;289
292;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;292
298;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;298
307;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;307
313;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;313
316;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;316
319;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;319
320;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;320
322;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;322
334;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;334
337;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;337
340;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;340
349;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;349
355;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;355
598;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;598
1161;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1161
1240;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1240
1255;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1255
1264;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1264
1297;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1297
1321;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1321
1327;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1327
1402;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1402
1417;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1417
1465;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1465
1496;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1496
1507;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;1507
2159;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;2159
2446;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;2446
2552;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;2552
2646;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;2646
3424;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;3424
3884;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;3884
4172;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4172
4314;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4314
4320;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4320
4323;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4323
4329;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4329
4335;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4335
4604;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4604
4682;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4682
4841;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;4841
5035;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5035
5237;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5237
5240;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5240
5243;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5243
5246;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5246
5249;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5249
5252;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5252
